S.No,state_code,latitude,longitude,zip_code,city,name,labels,founded_at,closed_at,period,first_funding_at,last_funding_at,Funding period,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,total_rounds,avg_participants,is_top500,status
697,TX,30.271129,-97.743699,78730,Austin,Storspeed,0,01-01-2007,03-04-2010,1158,06-07-2007,06-07-2007,0,0,0,2,2,6,1,13000000,1,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,closed
698,NY,40.738567,-73.987199,10007,New York,SpaBooker,1,11-01-2007,12/31/2013,2252,01-01-2008,10-01-2011,1369,0.1671,3.9178,0,2.9178,8,2,14700000,2,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,acquired
699,CA,37.4233896,-122.0899512,94043,Mountain View,Jajah,1,01-01-2005,12/31/2013,3286,03-01-2006,03-01-2009,1096,1.1616,4.1644,3,8.9205,19,4,33000000,4,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1.3333,1,acquired
700,CA,37.404788,-121.940842,95134,San Jose,Baxano,1,01-01-2005,12/31/2013,3286,6/23/2010,6/23/2010,0,5.4767,5.4767,0,0,5,1,30000000,0,1,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,1,acquired
701,TX,32.959908,-96.70737,75081,Richardson,RipCode,0,08-06-2006,07-01-2012,2156,11-01-2006,05-11-2010,1287,0,4,2,4,10,4,33000000,3,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,4,1,closed
702,DC,38.894955,-77.036646,20005,Washington,VeteranCentral.com,0,12/15/2011,07-01-2013,564,6/15/2011,6/15/2011,0,-1,-1,0,0,1,1,150000,0,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,closed
703,MA,42.37564,-71.2358,2452,Waltham,RippleFunction,0,03-01-2010,06-01-2013,1188,05-01-2010,05-01-2010,0,0,0,1,1,3,1,20000,1,0,0,1,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
704,CA,37.54827,-121.988572,94555-3619,Fremont,CV Ingenuity,0,01-01-2008,07-01-2013,2008,10-04-2011,1/24/2013,478,4,5,0,0,2,3,30926154,0,1,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,1,closed
705,CA,37.288326,-121.945633,95008,Campbell,AdexLink,0,8/16/2010,08-01-2012,716,06-10-2011,06-10-2011,0,1,1,0,0,0,1,2000000,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,closed
706,MA,42.504817,-71.195611,1803,Burlington,Certeon,0,01-01-2003,02-01-2013,3684,7/16/2007,05-01-2012,1751,5,9,2,2,2,2,19000000,1,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.5,1,closed
707,CA,37.779281,-122.419236,94104,San Francisco,Applied Identity,0,01-01-2002,01-01-2012,3652,1/13/2005,10-01-2008,1357,3,7,4,4,2,3,33000000,1,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3,4,1,closed
708,GA,33.982967,-84.346041,30350,Atlanta,Prenova,1,01-01-2002,12/31/2013,4382,05-10-2006,4/24/2008,715,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.3333,1,acquired
709,CA,37.779281,-122.419236,92606,San Francisco,WooMe,1,12-01-2000,12/31/2013,4778,04-01-2007,06-12-2008,438,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2.3333,1,acquired
710,CA,34.102827,-118.32999,90028,Hollywood,HelpMeRent.com,0,10-01-2010,02-01-2013,854,08-01-2011,08-01-2011,0,1,1,0,1,5,1,154000,2,1,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,closed
711,CA,34.054935,-118.244476,90301,Los Angeles,Mail.com Media Corporation,0,01-01-2004,01-01-2011,2557,10/21/2008,10/21/2008,0,5,5,7,7,4,1,35000000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,closed
712,VA,38.916336,-77.230488,22182,Viena,DubMeNow,0,01-01-2008,06-01-2013,1978,08-01-2008,06-05-2012,1404,1,4,1,2,5,4,7516703,3,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,closed
713,TX,30.409765,-97.75101,78759,Austin,Smooth-Stone,0,01-01-2008,07-01-2011,1277,8/16/2010,8/16/2010,0,3,3,3,4,1,1,48000000,3,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,closed
714,CA,37.2690782,-121.9559995,95008,Campbell,ONStor,1,01-01-2000,12/31/2013,5113,06-02-2005,4/18/2008,1051,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4.6667,1,acquired
715,NJ,40.477604,-74.626824,8844,Hillsborough,Relationship Analytics,0,08-01-2012,08-01-2013,365,04-05-2013,5/16/2013,41,1,1,0,0,2,2,125000,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,closed
716,VA,39.050108,-77.40082,20165,Potomac Falls,Summize,1,11-01-2006,12/31/2013,2617,06-01-2007,06-01-2007,0,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,acquired
717,GA,33.749099,-84.390185,30305,Atlanta,JouleX,1,01-01-2009,12/31/2013,1825,06-10-2011,06-10-2011,0,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,acquired
718,CA,37.548415,-122.315636,94403,San Mateo,Etelos,0,05-01-1999,01-01-2013,4994,9/30/2009,5/29/2012,972,10,13,9,13,4,3,4087500,3,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,closed
719,CA,34.491118,-119.808096,93105,Santa Barbara,Make It Work,0,01-01-1995,06-01-2012,6361,11/15/2005,11/15/2005,0,11,11,15,15,3,1,1000000,1,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,closed
720,TX,30.280148,-97.749908,78701,Austin,MapMyFitness,1,02-08-2007,12/31/2013,2518,01-01-2007,6/19/2013,2361,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,0,0,0,1,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1.75,1,acquired
721,CA,37.7776778,-122.3921102,94107,San Francisco,What They Like,0,8/29/2007,10/21/2011,1514,8/29/2007,8/29/2007,0,0,0,0,0,2,1,990000,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,closed
722,AZ,33.426418,-111.9396,85281,Tempe,FetchBack,1,04-01-2007,12/31/2013,2466,01-01-2008,01-01-2008,0,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,acquired
723,MA,42.364367,-71.078978,2142,Cambridge,Sermo,1,01-01-2006,12/31/2013,2921,09-01-2006,2/17/2011,1630,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,0,0,1,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1.75,1,acquired
724,OR,45.3774456,-122.7569561,97062,Tualatin,Wi-Chi,0,01-01-2008,12-10-2011,1439,5/15/2008,5/15/2008,0,0,0,0,0,3,1,7000000,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,closed
725,MA,42.3624253,-71.116031,2139,Cambridge,Alnara Pharmaceuticals,1,01-01-2008,12/31/2013,2191,10/30/2008,1/28/2010,455,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,0,0,1,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,1,acquired
726,CA,37.785053,-122.287295,60606,Chicago,Braintree,1,10-01-2007,12/31/2013,2283,6/29/2011,9/17/2012,446,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3.5,1,acquired
727,CA,37.421692,-121.894156,95035-5444,Milpitas,Virident Systems,1,01-01-2006,12/31/2013,2921,05-01-2007,1/28/2013,2099,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,4,3,1,acquired
728,CA,37.502169,-122.217727,94063,Redwood City,Pearl Therapeutics,1,01-01-2006,12/31/2013,2921,07-03-2008,04-01-2013,1733,2.5041,7.2521,0,0,4,6,232000100,0,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,3.6667,1,acquired
729,CA,37.388869,-122.072353,94041,Mountain View,Lexity,1,08-01-2009,12/31/2013,1613,09-01-2009,03-03-2011,548,0.0849,1.5863,2.1151,4,5,2,5700000,3,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,acquired
730,MA,42.276316,-71.419229,1702,Framingham,Diligent Technologies,1,01-01-2002,12/31/2013,4382,8/21/2007,8/21/2007,0,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,1,acquired
731,NY,41.019264,-73.683462,10573,Rye Brook,eBillme,0,10-01-2004,6/15/2012,2814,9/20/2006,09-01-2008,712,2,4,0,0,2,2,23000000,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,closed
732,WA,47.676378,-122.122155,98052,Redmond,Smilebox,1,8/28/2000,12/31/2013,4873,02-01-2006,2/23/2010,1483,5.4329,9.4959,0,0,13,3,14000000,0,0,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,3,1,acquired
733,CA,37.536402,-122.325129,94403,San Mateo,B-hive Networks,1,01-01-2005,12/31/2013,3286,8/25/2006,8/25/2006,0,1.6466,1.6466,0,0,4,2,7500000,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,acquired
734,NY,40.650104,-73.949582,11211,Brooklyn,Hot Potato,1,01-01-2009,12/31/2013,1825,11/25/2009,11/25/2009,0,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,0,1,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,16,1,acquired
735,WA,47.6257402,-122.3581623,98119,Seattle,Kashless,0,09-01-2008,12/25/2010,845,10/29/2008,02-04-2011,828,0,2,0,2,1,2,9000000,2,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,closed
736,PA,40.245664,-74.845997,19067,Yardley,Three Screen Games,0,01-01-2009,3/14/2012,1168,10-07-2009,10-07-2009,0,1,1,0,0,3,1,500000,0,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,closed
737,CA,37.388869,-122.072353,94041,Mountain View,LaunchGram,1,01-10-2012,12/31/2013,721,1/23/2012,10-01-2012,252,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,acquired
738,CA,33.09568,-117.244034,92009,Carlsbad,BrightQube,0,10-01-2006,10-01-2009,1096,05-01-2007,5/27/2008,392,1,2,0,0,3,2,850000,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,closed
739,CA,34.019657,-118.487549,90401,Santa Monica,ServiceMesh,1,01-01-2008,12/31/2013,2191,11/16/2011,11/16/2011,0,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,acquired
740,CA,37.788266,-122.403865,94108,San Francisco,Lookery,1,08-01-2007,12/31/2013,2344,02-07-2008,09-04-2008,210,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.5,1,acquired
741,CA,37.779281,-122.419236,94109,San Francisco,Wantful,0,01-01-2011,09-06-2013,979,3/20/2012,3/20/2012,0,1,1,1,3,6,1,5500000,2,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8,1,closed
742,CA,38.021489,-122.519998,94903,San Rafael,Zep Solar,1,01-01-2009,12/31/2013,1825,11/20/2013,11/20/2013,0,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,acquired
743,CA,34.102827,-118.32999,90028,Hollywood,Help Me Rent Magazine,0,01-01-2010,05-01-2012,851,08-01-2010,08-01-2010,0,1,1,0,0,13,1,500000,0,1,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,closed
744,CA,37.872222,-122.268403,94710,Berkeley,MOG,1,06-01-2005,12/31/2013,3135,05-04-2006,2/26/2010,1394,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3,1,acquired
745,CA,34.147645,-118.144478,91105,Pasadena,Loud3r,0,09-01-2007,7/15/2012,1779,06-05-2009,12/28/2009,206,2,2,1,3,12,2,3529175,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,closed
746,NY,40.7418877,-74.0047466,10011,New York,Oyster.com,1,03-01-2008,12/31/2013,2131,03-01-2008,10-11-2012,1685,0,4.6164,3.2904,5.2685,15,4,23400000,3,0,1,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,2.25,1,acquired
747,CA,37.4155698,-121.9486567,95134,San Jose,LogLogic,1,01-01-2002,12/31/2013,4382,5/26/2009,5/26/2009,0,7.4027,7.4027,7.4,11.874,15,1,8800000,3,1,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,acquired
748,NY,40.728425,-73.999882,10012,New York,StyleTrek,0,02-01-2010,01-01-2012,699,02-01-2010,02-01-2010,0,0,0,0,0,2,1,1500000,1,0,1,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,closed
749,CA,32.988247,-117.080769,92128,San Diego,Sequoia Communications,0,01-01-2000,01-01-2011,4018,11-09-2004,06-02-2009,1666,5,9,0,0,3,7,74000000,0,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,1,closed
750,OR,45.520247,-122.674195,97201,Portland,SnapNames,1,01-01-2000,12/31/2013,5113,06-01-2001,12/31/2001,213,1.4164,2,7.0055,11.4219,3,3,8800000,2,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,acquired
751,CA,37.775228,-122.39963,94107,San Francisco,Simple Star,1,01-01-2001,12/31/2013,4747,08-01-2003,08-10-2005,740,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.5,1,acquired
752,MA,42.3751,-71.105616,2142,Cambridge,StyleFeeder,1,05-03-2006,12/31/2013,2799,09-01-2007,05-01-2009,608,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,0,0,1,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1.6667,1,acquired
753,CA,37.36883,-122.03635,94089,Sunnyvale,FlashSoft,1,11/25/2009,12/31/2013,1497,6/28/2011,6/28/2011,0,1.589,1.589,1.1863,2.5452,6,1,3000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,acquired
754,NY,42.961748,-78.870914,14217,Kenmore,TrustDegrees,0,03-01-2011,01-01-2012,306,4/17/2011,06-09-2011,53,0,0,0,0,5,2,11000,1,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
755,CA,33.553278,-117.6779,92677,Laguna Niguel,Symwave,1,01-01-2001,12/31/2013,4747,7/18/2007,08-06-2009,750,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2.5,1,acquired
756,CA,37.398022,-122.049143,94043,Mountain View,Clearwell Systems,1,12-06-2004,5/19/2011,2355,04-04-2006,8/22/2007,505,1,3,4,6,6,2,29000000,3,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2.5,1,acquired
757,CA,37.400945,-122.111318,94040-1309,Mountain View,Impeva,0,01-01-2004,3/16/2012,2997,11-03-2008,11-03-2008,0,5,5,0,0,2,1,10000000,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,closed
758,CA,32.833501,-117.26162,92037,La Jolla,Nettle,0,10-04-2010,01-01-2012,454,08-11-2011,08-11-2011,0,1,1,0,3,3,1,500000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,closed
759,CA,37.487259,-122.232217,94063,Redwood City,CubeTree,1,01-01-2008,12/31/2013,2191,02-01-2008,11-02-2009,640,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1.5,1,acquired
760,TX,30.2734822,-97.7588828,78703,Austin,Infochimps,1,7/14/2009,12/31/2013,1631,9/14/2010,06-04-2013,994,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,acquired
761,CA,37.787126,-122.39783,94105,San Francisco,Songbird,0,02-01-2006,6/28/2013,2704,10-02-2006,1/27/2010,1213,1,4,5,7,27,3,11015719,4,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,closed
762,CA,37.779281,-122.419236,94103,San Francisco,SimpleGeo,1,05-01-2009,12/31/2013,1705,11-10-2009,5/18/2010,189,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,8.6667,1,acquired
763,CA,37.779281,-122.419236,94110,San Francisco,1000memories,1,07-01-2010,12/31/2013,1279,01-01-2010,2/16/2011,411,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,1,acquired
764,TX,32.958634,-96.823641,75001,Addison,SensorLogic,1,01-01-2002,12/31/2013,4382,6/19/2007,12/13/2010,1273,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,5.3333,1,acquired
765,CA,37.388869,-122.072353,94041,Mountain View,TouristEye,1,02-01-2010,12/31/2013,1429,02-01-2010,11-06-2012,1009,0,2.7644,1.1616,1.1616,4,3,475000,1,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,acquired
766,NY,40.730646,-73.986614,10005,New York,Oberon Media,1,01-01-2003,12/31/2013,4017,10-06-2008,11-10-2010,765,5.7671,7.863,9.2575,9.2575,16,2,36000000,1,0,1,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,acquired
767,CA,37.662431,-121.874679,94588,Pleasanton,Arroyo Video Solutions,1,01-01-2002,12/31/2013,4382,03-02-2005,03-02-2005,0,3.1671,3.1671,0,0,4,1,12000000,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,1,acquired
768,CA,39.78373,-100.445882,92130-2042,San Diego,Aragon Pharmaceuticals,1,01-01-2009,12/31/2013,1825,5/27/2009,10-04-2012,1226,0.4,3.7589,3,3,15,4,122000000,1,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,4,2.5,1,acquired
769,NY,40.730646,-73.986614,10005,New York,#waywire,1,06-01-2012,12/31/2013,578,6/30/2012,6/30/2012,0,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,0,1,0,0,news,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,acquired
770,NY,40.729839,-73.991781,10003,New York,Feedtrace,1,08-10-2009,12/31/2013,1604,03-01-2010,03-01-2010,0,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,acquired
771,OH,41.505161,-81.693445,44131,Cleveland,Five Star Technologies,0,01-01-1999,02-02-2012,4780,11/30/2006,11/24/2009,1090,8,11,0,0,4,3,13222860,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,closed
772,IN,39.914281,-86.076478,46250,Indianapolis,Vontoo,0,01-01-2005,10/31/2012,2860,2/17/2009,2/24/2011,737,4,6,6,6,10,2,2192000,3,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,0,closed
773,MA,42.3751,-71.105616,2142,Cambridge,Allurent,1,01-01-2005,12/31/2013,3286,2/22/2010,2/22/2010,0,5.1452,5.1452,2,2,4,1,2000000,1,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,acquired
774,CA,37.5455355,-122.3208802,94608,Emeryville,Quantivo,1,01-01-2005,12/31/2013,3286,01-09-2008,12/16/2009,707,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,acquired
775,CA,37.431091,-122.099263,94043,Mountain View,Crossing Automation,1,01-01-2003,12/31/2013,4017,05-05-2008,3/23/2010,687,5.3452,7.2274,0,0,2,4,13045000,0,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2,1,acquired
776,CA,25.752358,-80.25468,94104,San Francisco,Scrapblog,1,01-01-2006,12/31/2013,2921,03-06-2006,02-05-2010,1432,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1.25,1,acquired
777,CA,37.558245,-122.302654,94402,San Mateo,Yield Software,1,01-01-2007,12/31/2013,2556,06-04-2008,06-04-2008,0,1.4247,1.4247,1,1,7,1,6000000,1,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,acquired
778,PA,40.039353,-76.307448,17603,Lancaster,FlyCast,0,01-01-2006,01-01-2013,2557,01-01-2008,7/22/2009,568,2,4,5,5,3,2,2100000,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,closed
779,WA,39.78373,-100.445882,98104,Seattle,Off & Away,1,12-01-2009,12/31/2013,1491,05-03-2010,10/21/2010,171,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,acquired
780,CA,37.3969138,-121.8939054,95131,San Jose,CypherMax,0,01-01-2000,09-10-2012,4636,7/27/2006,2/25/2007,213,7,7,0,0,1,3,148000000,0,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3.5,1,closed
781,CA,34.185043,-118.878852,91360,Thousand Oaks,Nexsan,1,01-01-2000,12/31/2013,5113,12-01-2003,4/18/2009,1965,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,1,acquired
782,UT,40.233844,-111.658534,84087,Provo,Tipping Bucket,0,04-08-2009,01-01-2012,998,04-01-2009,03-01-2010,334,0,1,1,1,4,2,72000,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
783,CA,37.416597,-122.154064,94304,Palo Alto,Qlusters,0,01-01-2001,09-11-2008,2810,08-08-2007,08-08-2007,0,7,7,4,4,3,1,10360000,1,1,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,1,closed
784,NY,40.775309,-73.983656,10001,New York,Producteev,1,07-08-2008,12/31/2013,2002,7/15/2008,02-01-2010,566,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,acquired
785,NY,40.759089,-73.987573,10036,New York,SpinTheCam,0,02-12-2010,2/17/2012,735,01-01-2010,01-01-2010,0,0,0,0,0,1,1,150000,1,0,1,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
786,CA,37.229676,-121.971225,95032-5405,Los Gatos,Amalfi Semiconductor,1,01-01-2003,12/31/2013,4017,02-01-2006,4/24/2012,2274,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,3.3333,1,acquired
787,OH,39.96226,-83.000706,43207,Columbus,Dormzy,0,05-01-2010,03-01-2013,1035,05-01-2010,05-01-2010,0,0,0,0,0,2,1,250000,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,closed
788,CA,34.144926,-118.149767,91105,Pasadena,iChange,1,01-01-2008,12/31/2013,2191,10-01-2007,02-01-2010,854,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,1,0,0,0,health,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,acquired
789,OR,39.78373,-100.445882,97204,Portland,AppFog,1,08-01-2010,12/31/2013,1248,01-01-2011,08-10-2011,221,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,4.5,1,acquired
790,CA,38.904549,-77.061767,94104,San Francisco,HotPads,1,05-04-2005,12/31/2013,3163,03-01-2007,03-01-2007,0,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,acquired
791,WA,47.682233,-122.135521,98052,Redmond,Sampa,0,03-01-2005,7/17/2009,1599,08-01-2007,04-02-2008,245,2,3,0,4,3,2,1310000,4,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
